HART ID,Region,DHB ID,DHB Name,Campus ID,Campus Name,Building Name,Highest Building Service,Year Built,"Number of storeys 
(Ground floor and up)","Basement floors 
(Floors below ground floor)",Total # Floors,GFA,Condition Grade,Condition,%NBS,Graded NBS,Seismic IL,Seismic Zone
10551,Southern,14,Nelson Marlborough,120,NMDHB Community - Dental,Motueka Dental Clinic,Hospital,2010,1,0,1,127,Very Good,0.57,NSA,NA,IL2,Medium Zone
10553,Southern,14,Nelson Marlborough,120,NMDHB Community - Dental,Stoke Dental Clinic,Hospital,2010,1,0,1,107,Very Good,0.73,NSA,NA,IL2,Medium Zone
10597,Southern,14,Nelson Marlborough,55,Wairau Hospital,40 Hospital Road,Residential,1960,1,0,1,-,Average,2.08,NSA,NA,IL2,High Zone
10596,Southern,14,Nelson Marlborough,55,Wairau Hospital,38 Hospital Road,Residential,1970,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10608,Southern,14,Nelson Marlborough,55,Wairau Hospital,Graham Smart Theatre Suite including Day Stay,Hospital,1995,1,0,1,5512,Average,2.57,NSA,NA,IL4,High Zone
10605,Southern,14,Nelson Marlborough,55,Wairau Hospital,Boiler House  / Plant Room,Industrial,1987,1,0,1,3955,Poor,3.5,NSA,NA,IL4,High Zone
10610,Southern,14,Nelson Marlborough,55,Wairau Hospital,Main Hospital (New),Hospital,2011,1,1,2,3555,Average,3,NSA,NA,IL4,High Zone
10604,Southern,14,Nelson Marlborough,55,Wairau Hospital,Arthur Wicks Building,Hospital,1976,2,1,3,2104,Good,1.65,1,A,IL4,High Zone
10601,Southern,14,Nelson Marlborough,55,Wairau Hospital,Administration and Nurses Home,Nil,1918,0,0,0,1685,NO DATA,NO DATA,NSA,NA,IL1,High Zone
10613,Southern,14,Nelson Marlborough,55,Wairau Hospital,Mortuary,Administration,1950,1,0,1,730,Good,1.75,0.2,D,IL4,High Zone
10616,Southern,14,Nelson Marlborough,55,Wairau Hospital,Workshop Amenities,Industrial,1960,1,0,1,600,Average,2.29,NSA,NA,IL2,High Zone
10615,Southern,14,Nelson Marlborough,55,Wairau Hospital,Store: Inwards and Outwards Goods ,Administration,1987,1,0,1,590,Good,1.45,NSA,NA,IL2,High Zone
10603,Southern,14,Nelson Marlborough,55,Wairau Hospital,Ambulance Bay and Garage,Industrial,1980,1,0,1,475,Average,2.3,NSA,NA,IL2,High Zone
10611,Southern,14,Nelson Marlborough,55,Wairau Hospital,Marlborough Dental Clinic,Hospital,1978,1,0,1,370,Good,1.02,NSA,NA,IL2,High Zone
10594,Southern,14,Nelson Marlborough,55,Wairau Hospital,32 Hospital Road,Residential,1960,1,0,1,299,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10607,Southern,14,Nelson Marlborough,55,Wairau Hospital,Former Pharmacy: Records Annex,Administration,1930,1,0,1,274,Average,2.06,0.4,C,IL2,High Zone
10593,Southern,14,Nelson Marlborough,55,Wairau Hospital,30 Hospital Road,Residential,1930,1,1,2,273,Average,2.94,NSA,NA,IL2,High Zone
10602,Southern,14,Nelson Marlborough,55,Wairau Hospital,After Hours GP Facility,Community Hospital,1960,1,0,1,240,Good,1.21,NSA,NA,IL2,High Zone
10612,Southern,14,Nelson Marlborough,55,Wairau Hospital,"Mental Heath, Old Churchill & MOG Building ",Mental Health,1988,1,0,1,213,Average,2.02,NSA,NA,IL3,High Zone
10598,Southern,14,Nelson Marlborough,55,Wairau Hospital,42 Hospital Road,Residential,1986,1,0,1,213,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10617,Southern,14,Nelson Marlborough,55,Wairau Hospital,Workshops ,Industrial,1950,1,0,1,165,Poor,3.26,0.2,D,IL2,High Zone
10614,Southern,14,Nelson Marlborough,55,Wairau Hospital,Staff Recreation ,Administration,1970,1,0,1,156,Good,1.57,0.4,C,IL3,High Zone
10606,Southern,14,Nelson Marlborough,55,Wairau Hospital,CAMHS ,Community Hospital,1987,1,0,1,143,Good,1.45,NSA,NA,IL3,High Zone
10599,Southern,14,Nelson Marlborough,55,Wairau Hospital,44 Hospital Road ,Residential,1986,1,0,1,110,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10600,Southern,14,Nelson Marlborough,55,Wairau Hospital,46 Hospital Road,Residential,1970,1,0,1,110,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10595,Southern,14,Nelson Marlborough,55,Wairau Hospital,36 Hospital Road,Residential,1970,1,0,1,97,NO DATA,NO DATA,NSA,NA,IL2,High Zone
10609,Southern,14,Nelson Marlborough,55,Wairau Hospital,Kitchen,Administration,2011,1,0,1,70,Very Good,0.55,NSA,NA,IL2,High Zone
10629,Northern,11,Northland,56,Bay of Islands Hospital,Infrastructure,Industrial,1978,,,-,-,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
10630,Northern,11,Northland,56,Bay of Islands Hospital,Kitchen ,Administration,1982,,,-,0,Very Good,0.55,NSA,NA,IL2,Low Zone
10631,Northern,11,Northland,56,Bay of Islands Hospital,Laboratory (Ex Physio),Administration,1979,,,-,0,Good,1.69,NSA,NA,IL3,Low Zone
10619,Northern,11,Northland,56,Bay of Islands Hospital,Clinical Records (Ex Workshop),Administration,1961,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10633,Northern,11,Northland,56,Bay of Islands Hospital,Main Hospital (new),Hospital,2018,,,-,0,Very Good,1,NSA,NA,IL3,Low Zone
10632,Northern,11,Northland,56,Bay of Islands Hospital,Main Hospital - General ward No longer used,Hospital,1951,,,-,0,Poor,3.35,0.3,D,IL2,Low Zone
10620,Northern,11,Northland,56,Bay of Islands Hospital,Community Nursing & Mental Health,Hospital,1960,,,-,0,Poor,3.53,NSA,NA,IL2,Low Zone
10637,Northern,11,Northland,56,Bay of Islands Hospital,Workshop / Generator / Ex Boiler House,Industrial,1970,,,-,0,Good,1.17,NSA,NA,IL3,Low Zone
10636,Northern,11,Northland,56,Bay of Islands Hospital,Whanau Day Room - not fit for occupancy,Nil,1959,,,-,0,NO DATA,NO DATA,0.38,C,IL1,Low Zone
10623,Northern,11,Northland,56,Bay of Islands Hospital,Garage 3 & 4: Hospital Rd,Residential,1960,,,-,0,Good,1.6,NSA,NA,IL1,Low Zone
10621,Northern,11,Northland,56,Bay of Islands Hospital,Garage 1 & 2: Hospital Rd,Residential,1960,,,-,0,Good,1.8,NSA,NA,IL1,Low Zone
10622,Northern,11,Northland,56,Bay of Islands Hospital,Garage 10: 1 Hospital Rd,Residential,1960,,,-,0,Good,1.8,NSA,NA,IL1,Low Zone
10625,Northern,11,Northland,56,Bay of Islands Hospital,House 10: 1 Hospital Rd,Residential,1960,,,-,0,Average,2.13,NSA,NA,IL2,Low Zone
10626,Northern,11,Northland,56,Bay of Islands Hospital,House 8: Below Community Health,Residential,1960,,,-,0,Average,2.23,NSA,NA,IL2,Low Zone
10627,Northern,11,Northland,56,Bay of Islands Hospital,Houses 1 & 2: Hospital Rd (Joined),Residential,1960,,,-,0,Average,2.23,NSA,NA,IL2,Low Zone
10628,Northern,11,Northland,56,Bay of Islands Hospital,Houses 3 & 4: Hospital Rd (Joined),Residential,1960,,,-,0,Average,2.23,NSA,NA,IL2,Low Zone
10624,Northern,11,Northland,56,Bay of Islands Hospital,Garage to Community Nursing,Residential,1960,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10821,Northern,11,Northland,58,Community - SMHS,Friendship House - Community Addictions Services,Hospital,1947,,,-,137,NO DATA,NO DATA,0.6,C,IL2,High Zone
10645,Northern,11,Northland,58,Community - SMHS,"245 Commerce St, House 7 Kaitaia",Mental Health,1950,,,-,0,Good,2,NSA,NA,IL2,Low Zone
10646,Northern,11,Northland,58,Community - SMHS,"245 Commerce St, House 7 Kaitaia",Parking,1950,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10648,Northern,11,Northland,59,Dargaville Hospital,Community Health (Ex Nurses Home),Administration,1965,,,-,1035,Good,1.15,0.67,B,IL2,Low Zone
10655,Northern,11,Northland,59,Dargaville Hospital,Energy Centre / Workshops (boilerhouse),Industrial,1985,,,-,780,NO DATA,NO DATA,0.67,B,IL4,Low Zone
11230,Northern,11,Northland,59,Dargaville Hospital,Admin / Laboratory,Administration,1956,,,-,767,NO DATA,NO DATA,0.67,B,IL3,Low Zone
11225,Northern,11,Northland,59,Dargaville Hospital,Dargaville Medical Centre,Hospital,1975,,,-,760,NO DATA,NO DATA,0.67,B,IL4,Low Zone
11223,Northern,11,Northland,59,Dargaville Hospital,General Ward,Hospital,1956,,,-,682,NO DATA,NO DATA,0.67,B,IL4,Low Zone
11227,Northern,11,Northland,59,Dargaville Hospital,Physiotherapy,Administration,1956,,,-,450,NO DATA,NO DATA,0.67,B,IL2,Low Zone
11226,Northern,11,Northland,59,Dargaville Hospital,Kitchen / Occ Therapy / Physio,Hospital,1956,,,-,437,NO DATA,NO DATA,0.67,B,IL2,Low Zone
10656,Northern,11,Northland,59,Dargaville Hospital,Te Ha Oranga (Māori Health) Ex Lodge,Mental Health,1956,,,-,360,Good,1.2,0.67,B,IL2,Low Zone
11229,Northern,11,Northland,59,Dargaville Hospital,Outpatients dept,Hospital,1956,,,-,324,NO DATA,NO DATA,0.67,B,IL2,Low Zone
11231,Northern,11,Northland,59,Dargaville Hospital,Detox / Maternity,Hospital,1956,,,-,237,NO DATA,NO DATA,0.67,B,IL3,Low Zone
10647,Northern,11,Northland,59,Dargaville Hospital,"Flats 1, 3 bed & Flat 2, 4 bed. Joined.
Carports x 2 for Flats 1 & 2",Residential,1960,,,-,190,Good,1.12,NSA,NA,IL2,Low Zone
11228,Northern,11,Northland,59,Dargaville Hospital,X - ray,Administration,1956,,,-,177,NO DATA,NO DATA,0.67,B,IL3,Low Zone
10654,Northern,11,Northland,59,Dargaville Hospital,"House 3, 4 bedroom, Huia (Engineers) Cottage (Single Garage Under)",Residential,1960,,,-,160,Good,1.04,NSA,NA,IL2,Low Zone
10652,Northern,11,Northland,59,Dargaville Hospital,"House 2, 4 bedroom
House 2 Carport (Joined)",Residential,1960,,,-,145,Very Good,0.74,NSA,NA,IL2,Low Zone
10650,Northern,11,Northland,59,Dargaville Hospital,"House 1, 4 bedroom
House 1 Carport (Joined)",Residential,1960,,,-,145,Very Good,0.93,NSA,NA,IL2,Low Zone
11224,Northern,11,Northland,59,Dargaville Hospital,Ambulance entry / Maty clinic / Dining Room,Hospital,1956,,,-,60,NO DATA,NO DATA,0.67,B,IL4,Low Zone
10657,Northern,11,Northland,60,Kaitaia,"27 Reservoir Road, Kaikohe ",Residential,1985,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10675,Northern,11,Northland,57,Kaitaia Hospital,Infrastructure,Industrial,1960,,,-,-,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
10662,Northern,11,Northland,57,Kaitaia Hospital,"34 Worth St, House 6",Residential,1960,,,-,1350,Average,2.27,NSA,NA,IL2,Low Zone
10669,Northern,11,Northland,57,Kaitaia Hospital,"Chapel, Kitchen, Canteen",Administration,1966,,,-,0,Average,2.23,NSA,NA,IL2,Low Zone
10679,Northern,11,Northland,57,Kaitaia Hospital,Recreation Hall,Administration,1970,,,-,0,Average,2.28,0.53,C,IL1,Low Zone
10672,Northern,11,Northland,57,Kaitaia Hospital,"ED, GP's, X - ray, OPD",Hospital,1964,,,-,0,Good,1.12,NSA,NA,IL3,Low Zone
10676,Northern,11,Northland,57,Kaitaia Hospital,Maternity and Basement,Hospital,1964,,,-,0,Good,1.41,NSA,NA,IL3,Low Zone
10671,Northern,11,Northland,57,Kaitaia Hospital,Day Surgery Unit / Theatres / Sterilising,Hospital,1960,,,-,0,Good,1.56,0.14,E,IL3,Low Zone
10670,Northern,11,Northland,57,Kaitaia Hospital,Community and Mental Health,Hospital,1960,,,-,0,Average,2.1,NSA,NA,IL1,Low Zone
10680,Northern,11,Northland,57,Kaitaia Hospital,Ward Block,Hospital,1964,,,-,0,NO DATA,NO DATA,0.67,B,IL3,Low Zone
10668,Northern,11,Northland,57,Kaitaia Hospital,Carpenters Shed,Industrial,1970,,,-,0,Good,1.3,NSA,NA,IL1,Low Zone
10667,Northern,11,Northland,57,Kaitaia Hospital,Boiler Extension and Switchroom,Industrial,1960,,,-,0,Good,1.31,NSA,NA,IL4,Low Zone
10683,Northern,11,Northland,57,Kaitaia Hospital,Workshop & Amenities,Industrial,1964,,,-,0,Good,1.37,NSA,NA,IL2,Low Zone
10681,Northern,11,Northland,57,Kaitaia Hospital,Ward Block Basement and Roof,Industrial,1964,,,-,0,Good,1.8,NSA,NA,IL3,Low Zone
10678,Northern,11,Northland,57,Kaitaia Hospital,Plantroom Day Surgery Unit / Theatres / Sterilising,Industrial,1960,,,-,0,Average,2.5,NSA,NA,IL3,Low Zone
10677,Northern,11,Northland,57,Kaitaia Hospital,Old Boiler House,Nil,1960,,,-,0,Good,1.11,NSA,NA,IL2,Low Zone
10673,Northern,11,Northland,57,Kaitaia Hospital,"House beside recreation hall, House 4",Residential,1960,,,-,0,Good,1.37,NSA,NA,IL2,Low Zone
10682,Northern,11,Northland,57,Kaitaia Hospital,Whare Rapu Ora Atawhai Building,Residential,1964,,,-,0,Good,1.52,0.64,C,IL2,Low Zone
10660,Northern,11,Northland,57,Kaitaia Hospital,"32 Worth St, House 5",Residential,1960,,,-,0,Average,2.12,NSA,NA,IL2,Low Zone
10674,Northern,11,Northland,57,Kaitaia Hospital,"House beside recreation hall, House 4",Residential,1960,,,-,0,Average,2.4,NSA,NA,IL2,Low Zone
10665,Northern,11,Northland,57,Kaitaia Hospital,"4 Dominion Rd, House 2",Residential,1960,,,-,0,Average,2.83,NSA,NA,IL2,Low Zone
10658,Northern,11,Northland,57,Kaitaia Hospital,"1 Okahu Rd, House 1 Kaitaia",Residential,1930,,,-,0,Very Poor,4.9,NSA,NA,IL2,Low Zone
10659,Northern,11,Northland,57,Kaitaia Hospital,"1 Okahu Rd, House 1 Kaitaia",Residential,1930,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10661,Northern,11,Northland,57,Kaitaia Hospital,"32 Worth St, House 5",Residential,1965,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10663,Northern,11,Northland,57,Kaitaia Hospital,"34 Worth St, House 6",Residential,1965,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10664,Northern,11,Northland,57,Kaitaia Hospital,"4 Dominion Rd, House 1",Residential,1960,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10666,Northern,11,Northland,57,Kaitaia Hospital,"4 Dominion Rd, House 2",Residential,1960,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10641,Northern,11,Northland,121,NDHB Community - Dental,"Dental Clinic, 123 Hone Heke Road, Kerikeri",Hospital,2010,,,-,0,Very Good,0.94,NSA,NA,IL3,Low Zone
10642,Northern,11,Northland,121,NDHB Community - Dental,"Dental Clinic, Kaikohe East Primary School",Hospital,2012,,,-,0,Good,1.14,NSA,NA,IL3,Low Zone
10640,Northern,11,Northland,121,NDHB Community - Dental,"3 Grant Street, Kamo, Dental Clinic",Hospital,2012,,,-,0,Good,1.28,NSA,NA,IL3,Low Zone
10639,Northern,11,Northland,121,NDHB Community - Dental,"14a Rata Place, Otangarei, Whāngārei (14 William Jones Drive)",Hospital,1960,,,-,0,Good,1.83,NSA,NA,IL3,Low Zone
10638,Northern,11,Northland,121,NDHB Community - Dental,"10 Alexander St, Whāngārei",Hospital,1990,,,-,0,Good,1.96,NSA,NA,IL3,Low Zone
10643,Northern,11,Northland,121,NDHB Community - Dental,"Dental Clinic, Onerahi Primary School",Hospital,2012,,,-,0,Average,2.9,NSA,NA,IL3,Low Zone
10684,Northern,11,Northland,61,Ōkaihau,"59 Settlers Way, Ōkaihau, Near Kerikeri",Community Hospital,1970,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10685,Northern,11,Northland,62,Whangarei,"14 Second Ave, Whāngārei",Community Hospital,1900,,,-,0,Average,2.63,NSA,NA,IL2,Low Zone
10688,Northern,11,Northland,62,Whangarei,"Dental Clinic, Dargaville Intermediate School",Hospital,2012,,,-,0,Good,1.04,NSA,NA,IL2,Low Zone
10687,Northern,11,Northland,62,Whangarei,"6 Wakelin Street, Kamo",Nil,1978,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10686,Northern,11,Northland,62,Whangarei,"48a George St, Hikurangi, Whāngārei",Residential,1965,,,-,0,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10695,Northern,11,Northland,63,Whangarei Hospital,Chapel,Administration,1961,,,-,-,Good,1.06,0.32,D,IL2,Low Zone
10732,Northern,11,Northland,63,Whangarei Hospital,"Skills Lab, 3 Prefab Buildings (Refurbished) Inc walkways",Administration,2009,,,-,-,Good,1.15,NSA,NA,IL2,Low Zone
10735,Northern,11,Northland,63,Whangarei Hospital,Surgical Wing ,Hospital,1956,,,7,-,Average,2.95,NSA,NA,IL3,Low Zone
10719,Northern,11,Northland,63,Whangarei Hospital,Infrastructure,Industrial,1968,,,-,-,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
10689,Northern,11,Northland,63,Whangarei Hospital,53 Hospital Road,Residential,1963,,,-,-,Good,1.82,NSA,NA,IL2,Low Zone
10730,Northern,11,Northland,63,Whangarei Hospital,Radiology Prefab,Administration,2009,,,-,8280,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10741,Northern,11,Northland,63,Whangarei Hospital,Theatre Block Basement,Industrial,1990,,,-,7889,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
10720,Northern,11,Northland,63,Whangarei Hospital,Kitchen,Administration,1974,,,-,4710,Average,2.11,0.56,C,IL3,Low Zone
10712,Northern,11,Northland,63,Whangarei Hospital,Histology Store (New),Administration,2009,,,-,4152,Good,1.7,NSA,NA,IL1,Low Zone
10698,Northern,11,Northland,63,Whangarei Hospital,Child Health Prefab,Administration,2009,,,-,3600,Average,2.17,NSA,NA,IL2,Low Zone
10731,Northern,11,Northland,63,Whangarei Hospital,Renal Wing (Block C),Administration,2005,,,-,3180,Good,1.32,NSA,NA,IL3,Low Zone
10724,Northern,11,Northland,63,Whangarei Hospital,Medical Wing (Block A),Hospital,1973,,,6,2488,Average,2.36,0.89,A,IL3,Low Zone
10703,Northern,11,Northland,63,Whangarei Hospital,DHB Building,Administration,1945,,,-,2011,Average,2.39,NSA,NA,IL3,Low Zone
10726,Northern,11,Northland,63,Whangarei Hospital,Old Maternity Wing (Block B) Endoscopy Theatre,Hospital,1972,,,-,1749,Good,1.69,NSA,NA,IL3,Low Zone
10746,Northern,11,Northland,63,Whangarei Hospital,Whanau House,Residential,1994,,,-,1202,Average,2.12,NSA,NA,IL2,Low Zone
10700,Northern,11,Northland,63,Whangarei Hospital,Clinical Records Prefab,Administration,2009,,,-,1002,Good,1.54,NSA,NA,IL2,Low Zone
10722,Northern,11,Northland,63,Whangarei Hospital,Maunu House,Administration,1951,,,-,800,Average,2.67,0.62,C,IL3,Low Zone
10704,Northern,11,Northland,63,Whangarei Hospital,Diabetes Centre,Administration,1966,,,-,680,Average,2.11,0.5,C,IL2,Low Zone
10748,Northern,11,Northland,63,Whangarei Hospital,Workshop / Maintenance,Industrial,1965,,,-,630,NO DATA,NO DATA,NSA,NA,IL2,Low Zone
10729,Northern,11,Northland,63,Whangarei Hospital,Pukawakawa Lodge,Residential,1945,,,-,547,Good,1.66,0.3,D,IL3,Low Zone
10707,Northern,11,Northland,63,Whangarei Hospital,Estate Management,Administration,1986,,,-,447,Good,1.39,0.7,B,IL2,Low Zone
10725,Northern,11,Northland,63,Whangarei Hospital,Mental Health Inpatient Unit - Tumanako,Mental Health,2010,,,-,337,Good,1.9,NSA,NA,IL3,Low Zone
10717,Northern,11,Northland,63,Whangarei Hospital,House 8c & d Westend Ave,Residential,1958,,,-,328,Good,1.48,NSA,NA,IL2,Low Zone
10702,Northern,11,Northland,63,Whangarei Hospital,Dangerous Goods,Industrial,1962,,,-,243,Very Good,0.6,NSA,NA,IL4,Low Zone
10711,Northern,11,Northland,63,Whangarei Hospital,Hazardous Waste,Industrial,1976,,,-,219,Good,1.2,NSA,NA,IL1,Low Zone
10736,Northern,11,Northland,63,Whangarei Hospital,Swimming Pool Plant Room,Industrial,1956,,,-,218,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
10691,Northern,11,Northland,63,Whangarei Hospital,Breast Screening Clinic,Administration,2006,,,-,210,Good,1.13,NSA,NA,IL3,Low Zone
10742,Northern,11,Northland,63,Whangarei Hospital,Theatre Block Roof Plantroom,Industrial,1987,,,-,200,NO DATA,NO DATA,NSA,NA,IL4,Low Zone
10744,Northern,11,Northland,63,Whangarei Hospital,Vehicle Ramp and Platform to West of 4,Administration,1968,,,-,192,Average,2.3,NSA,NA,IL2,Low Zone
10696,Northern,11,Northland,63,Whangarei Hospital,Child Health,Administration,1986,,,-,173,Poor,3.21,NSA,NA,IL2,Low Zone
10699,Northern,11,Northland,63,Whangarei Hospital,"Child Health, 2 Prefab Buildings (Refurbished)",Administration,2009,,,-,167,Good,1.53,NSA,NA,IL2,Low Zone
10708,Northern,11,Northland,63,Whangarei Hospital,Gen Store  / Purchasing - abandoned,Industrial,1965,,,-,161,NO DATA,NO DATA,NSA,NA,IL1,Low Zone
10723,Northern,11,Northland,63,Whangarei Hospital,Medical Prefab,Administration,2009,,,-,152,Very Good,0.82,NSA,NA,IL2,Low Zone
10716,Northern,11,Northland,63,Whangarei Hospital,House 8a & b Westend Ave,Residential,1958,,,-,148,Good,1.75,NSA,NA,IL2,Low Zone
10718,Northern,11,Northland,63,Whangarei Hospital,House 8e & f Westend Ave,Residential,1968,,,-,140,Good,1.7,NSA,NA,IL2,Low Zone
10727,Northern,11,Northland,63,Whangarei Hospital,Orthotics / Spotless Building,Administration,1989,,,-,120,Good,1.43,NSA,NA,IL2,Low Zone
10710,Northern,11,Northland,63,Whangarei Hospital,Gym (New),Administration,2014,,,-,114,Very Good,0.85,NSA,NA,IL3,Low Zone
10715,Northern,11,Northland,63,Whangarei Hospital,House 6 Westend Ave,Residential,1954,,,-,104,Good,1.6,NSA,NA,IL2,Low Zone
10714,Northern,11,Northland,63,Whangarei Hospital,House 4 Westend Ave,Residential,1910,,,-,104,Good,1.71,NSA,NA,IL2,Low Zone
10705,Northern,11,Northland,63,Whangarei Hospital,Diabetes Centre Prefab,Administration,1966,,,-,102,Good,1.43,0.5,C,IL2,Low Zone
10713,Northern,11,Northland,63,Whangarei Hospital,House 2 Westend Ave,Residential,1910,,,-,74,Good,1.7,NSA,NA,IL2,Low Zone
10743,Northern,11,Northland,63,Whangarei Hospital,Tohorā House Office Building (New),Administration,2015,,,-,70,Very Good,0.81,NSA,NA,IL3,Low Zone
10694,Northern,11,Northland,63,Whangarei Hospital,"Central Block East - Imaging, ED, ICU, Ambulance Canopy",Hospital,2000,,,5,70,Average,2.32,NSA,NA,IL4,Low Zone
10706,Northern,11,Northland,63,Whangarei Hospital,Energy Centre / Boiler House,Industrial,1958,,,1,66,Average,2.17,NSA,NA,IL4,Low Zone
10709,Northern,11,Northland,63,Whangarei Hospital,Generator House,Industrial,1958,,,1,47,Good,1.87,0.3,D,IL4,Low Zone
10747,Northern,11,Northland,63,Whangarei Hospital,Wheelchair Services (New),Administration,2014,,,-,0,Very Good,0.85,NSA,NA,IL2,Low Zone
10728,Northern,11,Northland,63,Whangarei Hospital,Passageway to Orthotics / Spotless,Administration,1989,,,-,0,Very Good,0.95,NSA,NA,IL1,Low Zone
10745,Northern,11,Northland,63,Whangarei Hospital,Walkway to Renal Wing (Block C),Administration,2013,,,-,0,Very Good,1,NSA,NA,IL1,Low Zone
10733,Northern,11,Northland,63,Whangarei Hospital,Staff Cafeteria,Administration,1974,,,-,0,Good,1.45,NSA,NA,IL3,Low Zone
10701,Northern,11,Northland,63,Whangarei Hospital,CT Scanner,Administration,2014,,,-,0,Good,1.92,NSA,NA,-,Low Zone
10738,Northern,11,Northland,63,Whangarei Hospital,"Te Roopu Kimiora Prefab, Westend Ave",Administration,2009,,,-,0,Average,2.32,NSA,NA,IL2,Low Zone
10721,Northern,11,Northland,63,Whangarei Hospital,Laundry,Administration,1959,,,-,0,Average,2.36,0.43,C,IL3,Low Zone
10693,Northern,11,Northland,63,Whangarei Hospital,Central Block,Administration,1956,,,-,0,Average,2.65,NSA,NA,IL3,Low Zone
10697,Northern,11,Northland,63,Whangarei Hospital,Child Health Extension,Administration,1986,,,-,0,Average,2.78,NSA,NA,IL2,Low Zone
10739,Northern,11,Northland,63,Whangarei Hospital,"Te Roopu Kimiora, 14 Westend Ave",Administration,1977,,,-,0,Average,2.9,NSA,NA,IL2,Low Zone
10737,Northern,11,Northland,63,Whangarei Hospital,Te Kotuku Maternity (New),Hospital,2016,,,-,0,Very Good,0.83,NSA,NA,IL3,Low Zone
10690,Northern,11,Northland,63,Whangarei Hospital,Antenatal Prefabs,Hospital,2009,,,-,0,Very Good,1,NSA,NA,IL2,Low Zone
10740,Northern,11,Northland,63,Whangarei Hospital,Theatre Block,Hospital,1990,,,2,0,Average,2.37,NSA,NA,IL4,Low Zone
10734,Northern,11,Northland,63,Whangarei Hospital,"Sub Acute Psychiatric, 8 Hospital Road",Mental Health,2012,,,-,0,Very Good,0.55,NSA,NA,IL2,Low Zone
10692,Northern,11,Northland,63,Whangarei Hospital,Cancer Centre (Jim Carney) (New),Parking,2014,,,-,0,Very Good,0.85,NSA,NA,IL3,Low Zone
10749,Southern,17,South Canterbury,64,Talbot Park,Talbot Park,Hospital,1965,1,1,2,1926,Average,2.46,NSA,NA,IL3,Medium Zone
10750,Southern,17,South Canterbury,65,Tekapo,"24 Allan St, Tekapo, Tekapo Huts",Residential,2010,1,0,1,224,Very Good,0.59,NSA,NA,IL2,Medium Zone
10753,Southern,17,South Canterbury,66,Timaru,Car park 34 - Memorial Ave,Parking,1978,0,0,0,2755,Very Good,1,NSA,NA,-,Medium Zone
10754,Southern,17,South Canterbury,66,Timaru,Car park 78 - 80 High St,Parking,1978,0,0,0,2202,Very Good,1,NSA,NA,-,Medium Zone
10752,Southern,17,South Canterbury,66,Timaru,8 Victoria Street,Nil,1978,1,0,1,120,Very Good,1,NSA,NA,IL2,Medium Zone
20016,Southern,17,South Canterbury,66,Timaru,53 Edward Street - Nissan Hut,Industrial,1940,1,0,1,45,NO DATA,NO DATA,NSA,NA,IL1,Medium Zone
20015,Southern,17,South Canterbury,66,Timaru,53 Edward Street - Dieticians Office,Administration,1940,1,0,1,45,NO DATA,NO DATA,NSA,NA,IL1,Medium Zone
,Southern,17,South Canterbury,66,Timaru Hospital,Campus Infrastructure,Administration,1978,-,-,-,-,Poor,3.7,,,IL4,
10765,Southern,17,South Canterbury,67,Timaru Hospital,Gardens Block,Administration,1959,1,1,2,-,NO DATA,NO DATA,0.21,D,IL2,Medium Zone
10770,Southern,17,South Canterbury,67,Timaru Hospital,Laboratory,Administration,1997,1,0,1,-,NO DATA,NO DATA,NSA,NA,IL3,Medium Zone
10767,Southern,17,South Canterbury,67,Timaru Hospital,Gardens Block South,Hospital,1959,5,1,6,-,Average,2.3,0.96,A,IL2,Medium Zone
10760,Southern,17,South Canterbury,67,Timaru Hospital,Clinical Services building - Main,Hospital,1976,5,1,6,-,Average,2.92,0.33,D,IL4,Medium Zone
10759,Southern,17,South Canterbury,67,Timaru Hospital,Clinical Services building - East ,Hospital,1976,5,1,6,10151,Poor,3.07,NSA,NA,IL4,Medium Zone
10766,Southern,17,South Canterbury,67,Timaru Hospital,Gardens Block North,Administration,1964,7,0,7,4109,Average,2.02,0.74,B,IL2,Medium Zone
